State,Year,Area,Production,Yield,Season,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,NDVI_SeasonalMean_x,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC,NDVI_Rain_Ratio,NDVI_Temp_Interaction,Temp_NDVI,NDVI_Level,Prod_Per_Ha,Area_Per_Ton,High_Yield_Flag,Year_Since_2000,Temp_Range,Temp_Stress,Rain_Per_Ha,HTI,Solar_Temp_Interaction,Wind_Temp_Interaction,SOC_Range,SOC_Skew,SOC_Variability,SOC_Stability,SOC_Prod_Index,Season_Num,Year_Season,Region,Agro_Zone,Area_Rain,Rain_Humidity,NDVI_div_Rain,HighYieldFlag,NDVI_Class,Season_Code,NDVI_SeasonalMean_y,NDVI_SeasonalMean_lag1_x,NDVI_preseason_mean_x,TempStressFlag,SeasonCode,AgroZone,NDVI_SeasonalMean,NDVI_SeasonalMean_lag1_y,NDVI_preseason_mean_y,NDVI_SeasonalMin,NDVI_SeasonalMax,NDVI_SeasonalStd,NDVI_SeasonalMedian,NDVI_SeasonalQ1,NDVI_SeasonalQ3,NDVI_Range,NDVI_IQR,NDVI_Std_Norm,NDVI_mul_Rain,Rain_div_NDVI,NDVI_plus_Rain,NDVI_minus_Rain,NDVI_anomaly,Rain_anomaly,Mean_SOC_NDVI_mul,Mean_SOC_NDVI_div,Mean_SOC_SOC_div_NDVI,Mean_SOC_NDVI_Hybrid,Mean_SOC_NDVI_Stress,Median_SOC_NDVI_mul,Median_SOC_NDVI_div,Median_SOC_SOC_div_NDVI,Median_SOC_NDVI_Hybrid,Median_SOC_NDVI_Stress,Min_SOC_NDVI_mul,Min_SOC_NDVI_div,Min_SOC_SOC_div_NDVI,Min_SOC_NDVI_Hybrid,Min_SOC_NDVI_Stress,Max_SOC_NDVI_mul,Max_SOC_NDVI_div,Max_SOC_SOC_div_NDVI,Max_SOC_NDVI_Hybrid,Max_SOC_NDVI_Stress,Std_SOC_NDVI_mul,Std_SOC_NDVI_div,Std_SOC_SOC_div_NDVI,Std_SOC_NDVI_Hybrid,Std_SOC_NDVI_Stress,NDVI_Drought_Flag,NDVI_efficiency_per_mmRain,Rain_to_NDVI_Ratio,NDVI_Rain_Hybrid,Yield_Lag1,NDVI_SeasonalMean_Lag1,PRECTOTCORR_Lag1,Yield_RollingMean_3,Yield_RollingStd_3,NDVI_RollingMean_3,NDVI_RollingStd_3,Rain_RollingMean_3,Rain_RollingStd_3
Punjab,2013,285000,1567000,3.98,Kharif,31.86254098360656,37.12319672131147,26.646639344262294,619.3299999999999,2303.98,58.41688524590164,1.59672131147541,0.5633723151169128,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0009096480311239,17.950473479441943,17.950473479441943,moderate,5.498245614035069,0.1818761965539246,0,13,10.47655737704918,0,0.0021730877192982,72.30998937319843,73410.65717540984,50.87559822628327,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.7833213008532588,1,2013_Kharif,North,Indo-Gangetic,176509049.99999997,36179.32953934426,0.0008753133287620567,0,moderate,1,0.5633723151169128,0.5369230181123466,0.2290262111835,0,1,Indo-Gangetic,0.5421078047775179,0.5369230181123466,0.2290262111835,0.2953853316627787,0.7235465788424931,0.16757700053036825,0.6172190972017113,0.4570497634199383,0.6173382527606679,0.4281612471797144,0.1602884893407296,0.30912060282647885,335.7436267328601,1142.4459343621502,619.8721078047774,-618.7878921952224,0.004484376205928675,13.479999999999905,1.2143567522802197,0.2420052758433017,4.132131853128575,0.7710536791810558,2.0441013032455252e-07,1.1838966642378583,0.2482317471698593,4.028484304899768,0.7710536734382208,2.0966932896102253e-07,0.6196920739395178,0.47423652370622627,2.1086466996198703,0.556832745006584,0.19618039203364984,2.398237788526628,0.12254031146393854,8.160562980145361,0.6249668892409419,0.1337842062874991,0.32344306400885786,0.9086000355026332,1.1005904030713531,0.7710530643635289,7.67450424421852e-07,0,0.0008753133287620567,1142.4459343621502,0.5135781381367718,5.06,0.5421078047775179,619.3299999999999,4.760000000000001,0.6814690014960306,0.5421078047775179,0.0,619.3299999999999,0.0
Punjab,2013,285000,1567000,4.58,Kharif,31.86254098360656,37.12319672131147,26.646639344262294,619.3299999999999,2303.98,58.41688524590164,1.59672131147541,0.5633723151169128,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0009096480311239,17.950473479441943,17.950473479441943,moderate,5.498245614035069,0.1818761965539246,0,13,10.47655737704918,0,0.0021730877192982,72.30998937319843,73410.65717540984,50.87559822628327,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.7833213008532588,1,2013_Kharif,North,Indo-Gangetic,176509049.99999997,36179.32953934426,0.0008753133287620567,0,moderate,1,0.5633723151169128,0.5369230181123466,0.2290262111835,0,1,Indo-Gangetic,0.5421078047775179,0.5369230181123466,0.2290262111835,0.2953853316627787,0.7235465788424931,0.16757700053036825,0.6172190972017113,0.4570497634199383,0.6173382527606679,0.4281612471797144,0.1602884893407296,0.30912060282647885,335.7436267328601,1142.4459343621502,619.8721078047774,-618.7878921952224,0.004484376205928675,13.479999999999905,1.2143567522802197,0.2420052758433017,4.132131853128575,0.7710536791810558,2.0441013032455252e-07,1.1838966642378583,0.2482317471698593,4.028484304899768,0.7710536734382208,2.0966932896102253e-07,0.6196920739395178,0.47423652370622627,2.1086466996198703,0.556832745006584,0.19618039203364984,2.398237788526628,0.12254031146393854,8.160562980145361,0.6249668892409419,0.1337842062874991,0.32344306400885786,0.9086000355026332,1.1005904030713531,0.7710530643635289,7.67450424421852e-07,0,0.0008753133287620567,1142.4459343621502,0.5135781381367718,3.98,0.5421078047775179,619.3299999999999,4.54,0.5411099703387432,0.5421078047775179,0.0,619.3299999999999,0.0
Punjab,2013,285000,1567000,5.5,Kharif,31.86254098360656,37.12319672131147,26.646639344262294,619.3299999999999,2303.98,58.41688524590164,1.59672131147541,0.5633723151169128,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0009096480311239,17.950473479441943,17.950473479441943,moderate,5.498245614035069,0.1818761965539246,1,13,10.47655737704918,0,0.0021730877192982,72.30998937319843,73410.65717540984,50.87559822628327,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.7833213008532588,1,2013_Kharif,North,Indo-Gangetic,176509049.99999997,36179.32953934426,0.0008753133287620567,1,moderate,1,0.5633723151169128,0.5369230181123466,0.2290262111835,0,1,Indo-Gangetic,0.5421078047775179,0.5369230181123466,0.2290262111835,0.2953853316627787,0.7235465788424931,0.16757700053036825,0.6172190972017113,0.4570497634199383,0.6173382527606679,0.4281612471797144,0.1602884893407296,0.30912060282647885,335.7436267328601,1142.4459343621502,619.8721078047774,-618.7878921952224,0.004484376205928675,13.479999999999905,1.2143567522802197,0.2420052758433017,4.132131853128575,0.7710536791810558,2.0441013032455252e-07,1.1838966642378583,0.2482317471698593,4.028484304899768,0.7710536734382208,2.0966932896102253e-07,0.6196920739395178,0.47423652370622627,2.1086466996198703,0.556832745006584,0.19618039203364984,2.398237788526628,0.12254031146393854,8.160562980145361,0.6249668892409419,0.1337842062874991,0.32344306400885786,0.9086000355026332,1.1005904030713531,0.7710530643635289,7.67450424421852e-07,0,0.0008753133287620567,1142.4459343621502,0.5135781381367718,4.58,0.5421078047775179,619.3299999999999,4.6866666666666665,0.7655934517309627,0.5421078047775179,0.0,619.3299999999999,0.0
Punjab,2013,285000,1567000,5.09,Kharif,31.86254098360656,37.12319672131147,26.646639344262294,619.3299999999999,2303.98,58.41688524590164,1.59672131147541,0.5633723151169128,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0009096480311239,17.950473479441943,17.950473479441943,moderate,5.498245614035069,0.1818761965539246,1,13,10.47655737704918,0,0.0021730877192982,72.30998937319843,73410.65717540984,50.87559822628327,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.7833213008532588,1,2013_Kharif,North,Indo-Gangetic,176509049.99999997,36179.32953934426,0.0008753133287620567,1,moderate,1,0.5633723151169128,0.5369230181123466,0.2290262111835,0,1,Indo-Gangetic,0.5421078047775179,0.5369230181123466,0.2290262111835,0.2953853316627787,0.7235465788424931,0.16757700053036825,0.6172190972017113,0.4570497634199383,0.6173382527606679,0.4281612471797144,0.1602884893407296,0.30912060282647885,335.7436267328601,1142.4459343621502,619.8721078047774,-618.7878921952224,0.004484376205928675,13.479999999999905,1.2143567522802197,0.2420052758433017,4.132131853128575,0.7710536791810558,2.0441013032455252e-07,1.1838966642378583,0.2482317471698593,4.028484304899768,0.7710536734382208,2.0966932896102253e-07,0.6196920739395178,0.47423652370622627,2.1086466996198703,0.556832745006584,0.19618039203364984,2.398237788526628,0.12254031146393854,8.160562980145361,0.6249668892409419,0.1337842062874991,0.32344306400885786,0.9086000355026332,1.1005904030713531,0.7710530643635289,7.67450424421852e-07,0,0.0008753133287620567,1142.4459343621502,0.5135781381367718,5.5,0.5421078047775179,619.3299999999999,5.056666666666667,0.46090490703976233,0.5421078047775179,0.0,619.3299999999999,0.0
Punjab,2014,284000,1366000,3.91,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,5.09,0.5421078047775179,619.3299999999999,4.833333333333333,0.8254897536210432,0.5333420028446204,0.015182814316863844,573.3766666666667,79.59350811048186
Punjab,2014,284000,1366000,4.62,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,3.91,0.5158103989788255,481.47,4.54,0.5940538696111618,0.524576200911723,0.015182814316863826,527.4233333333333,79.593508110482
Punjab,2014,284000,1366000,4.8,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.62,0.5158103989788255,481.47,4.443333333333333,0.47056703383612397,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,4.81,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.8,0.5158103989788255,481.47,4.743333333333333,0.10692676621562265,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,4.05,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.81,0.5158103989788255,481.47,4.553333333333333,0.43592812863283925,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,4.43,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.05,0.5158103989788255,481.47,4.43,0.37999999999999345,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,4.66,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.43,0.5158103989788255,481.47,4.38,0.3080584360149788,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,3.35,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.66,0.5158103989788255,481.47,4.1466666666666665,0.6994521665799075,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,3.6,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,3.35,0.5158103989788255,481.47,3.8699999999999997,0.6954854419755973,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,4.1,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,3.6,0.5158103989788255,481.47,3.6833333333333336,0.38188130791297453,0.5158103989788255,0.0,481.47,0.0
Punjab,2014,284000,1366000,3.9,Kharif,33.54860655737705,39.26098360655738,27.771475409836064,481.47,2481.94,46.02418032786885,1.819508196721312,0.5443471517118271,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178,0.0011305941215666,18.26208842340892,18.26208842340892,moderate,4.809859154929561,0.2079062957540262,0,14,11.489508196721316,0,0.0016953169014084,73.98041989258903,83265.62855901639,61.041964619725896,3.2807971014492754,0.0941744974023445,0.2663492941898111,3.754468354374131,0.289016365494699,1,2014_Kharif,North,Indo-Gangetic,136737480.0,22159.26210245901,0.0010713240656894541,0,moderate,1,0.5443471517118271,0.5633723151169128,0.2436244947595917,0,1,Indo-Gangetic,0.5158103989788255,0.5633723151169128,0.2436244947595917,0.2764274626810624,0.7111723952246671,0.17443887424442156,0.5760915401231886,0.4016633880468191,0.6136972088183903,0.43474493254360475,0.21203382077157118,0.33818344183506965,248.34723279633513,933.4225667621679,481.98581039897886,-480.9541896010212,-0.021813029592763655,-124.38,1.1554488523797544,0.23026570875315877,4.342798675092092,0.7579049762817096,2.1614969741609575e-07,1.1264663695090114,0.23619013675599848,4.233866905457537,0.7579049705388747,2.2171093937665428e-07,0.5896310901370271,0.45123152322743404,2.216150989086442,0.5436840421072378,0.20744731344633904,2.281900352004152,0.11659593606689393,8.576609691519954,0.6118181863415957,0.1414676252208332,0.30775298644116056,0.8645242564200483,1.156701362435595,0.7579043614641827,8.115262035069137e-07,0,0.0010713240656894541,933.4225667621679,0.45588198851776307,4.1,0.5158103989788255,481.47,3.8666666666666667,0.2516611478423421,0.5158103989788255,0.0,481.47,0.0
