State,Year,Area,Production,Yield,Season,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,NDVI_SeasonalMean,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC,NDVI_Rain_Ratio,NDVI_Temp_Interaction,Temp_NDVI,NDVI_Level,Prod_Per_Ha,Area_Per_Ton,High_Yield_Flag,Year_Since_2000,Temp_Range,Temp_Stress,Rain_Per_Ha,HTI,Solar_Temp_Interaction,Wind_Temp_Interaction,SOC_Range,SOC_Skew,SOC_Variability,SOC_Stability,SOC_Prod_Index,Season_Num,Year_Season,Region,Agro_Zone,Area_Rain,Rain_Humidity,NDVI_div_Rain,HighYieldFlag,NDVI_Class,Season_Code
Chandigarh,2017,546,2566,4.7,Rabi,19.83452830188679,27.70481132075472,14.153207547169812,193.66,3556.26,42.65971698113208,1.9210849056603767,0.4035156813719912,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0020836294607554,8.003543202427892,8.003543202427892,moderate,4.6996336996250925,0.2127825409196365,0,17,13.55160377358491,0,0.3546886446879951,179.2964241797678,70536.73961886793,38.10381293164826,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.3992673988919036,2,2017_Rabi,North,Urban,105738.36,8261.480790566038,0.0020836294500070317,0,moderate,2
Chandigarh,2018,546,2730,5.0,Kharif,28.78844262295082,32.89368852459017,24.914836065573773,1270.35,2306.17,72.85770491803278,1.7394262295081968,0.5092124430056052,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0004008442106547,14.65943319835948,14.65943319835948,moderate,4.999999999990843,0.1999999999999267,0,18,7.978852459016394,0,2.3266483516440903,80.1074941817575,66391.0427237705,50.07537220505241,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595402,1,2018_Kharif,North,Urban,693611.1,92554.78544262292,0.000400844210339482,0,moderate,1
Chandigarh,2018,546,2730,5.0,Rabi,19.198679245283017,26.844669811320752,13.57504716981132,122.39,3634.3,45.88849056603774,1.8907075471698112,0.4103721290289392,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0033529874093111,7.8786028764305,7.8786028764305,moderate,4.999999999990843,0.1999999999999267,0,18,13.269622641509432,0,0.2241575091570986,189.29948010374844,69773.75998113207,36.299087744749016,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595402,2,2018_Rabi,North,Urban,66824.94,5616.292360377359,0.0033529873819425756,0,moderate,2
Chandigarh,2019,546,2457,4.5,Kharif,30.27073770491804,34.93459016393442,25.798688524590165,849.83,2466.68,63.88409836065573,1.6586065573770492,0.5041336443869856,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0005932170485701,15.260497317462868,15.260497317462868,moderate,4.499999999991759,0.2222222222221317,0,19,9.135901639344258,0,1.556465201462351,81.48727738200297,74668.22328196722,50.20724405401775,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.0,1,2019_Kharif,North,Urban,464007.18000000005,54290.62330983606,0.0005932170478728316,0,moderate,1
Chandigarh,2020,547,2735,5.0,Kharif,29.43155737704918,34.16688524590164,24.94860655737705,802.1,2585.98,68.58319672131147,1.6604098360655737,0.5140452587065382,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0006408742784015,15.129152526021567,15.129152526021567,moderate,4.99999999999086,0.1999999999999268,0,20,9.218278688524588,0,1.4663619744031695,87.86419171717671,76109.41874590164,48.86844735958076,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595736,1,2020_Kharif,North,Urban,438748.7,55010.58209016393,0.000640874277603371,0,moderate,1
Chandigarh,2020,547,2735,5.0,Rabi,18.117464788732395,25.535258215962443,12.869577464788732,323.19,3448.51,50.97868544600939,1.8621596244131453,0.4433181349127313,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0013716950862073,8.031800699487928,8.031800699487928,moderate,4.99999999999086,0.1999999999999268,0,20,12.665680751173712,0,0.5908409506387736,190.3417525587992,62478.25849859155,33.737611426304305,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595736,2,2020_Rabi,North,Urban,176784.93,16475.801349295776,0.001371695081967376,0,moderate,2
Chandigarh,2021,547,2735,5.0,Kharif,29.265901639344264,33.71975409836066,24.959016393442624,992.6,2429.1,68.71827868852458,1.5581147540983606,0.517970780992147,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0005218323403099,15.158881928570503,15.158881928570503,moderate,4.99999999999086,0.1999999999999268,0,21,8.760737704918036,0,1.8146252285158784,83.00103068245758,71089.80167213114,45.5996331362537,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595736,1,2021_Kharif,North,Urban,542952.2000000001,68209.7634262295,0.0005218323397847216,0,moderate,1
Chandigarh,2021,547,2735,5.0,Rabi,19.571415094339624,27.24089622641509,14.013254716981132,157.82,3527.73,46.41481132075472,1.948962264150944,0.4128822221183472,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0026161590553524,8.080689354151506,8.080689354151506,moderate,4.99999999999086,0.1999999999999268,0,21,13.227641509433957,0,0.288519195611904,180.2491022143835,69042.66817075472,38.14394947490212,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595736,2,2021_Rabi,North,Urban,86327.54,7325.18552264151,0.00261615903879222,0,moderate,2
Chandigarh,2022,547,2735,5.0,Kharif,29.236475409836064,33.537213114754095,25.18622950819672,1139.18,2462.37,70.54655737704918,1.713114754098361,0.5378283776069824,2.126695009944596,2.0,2.0,6.25,0.3842037355656483,0.0004721188728791,15.724206136618568,15.724206136618568,moderate,4.99999999999086,0.1999999999999268,0,22,8.350983606557374,0,2.0825959780583503,84.22253248376715,71991.01995491803,50.08543738242408,4.25,0.3297599629746127,0.1806576559348769,5.535331394010482,0.9999999990595736,1,2022_Kharif,North,Urban,623131.4600000001,80365.2272327869,0.0004721188724651622,0,moderate,1
Haryana,2011,299053,1602000,4.86,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,4.29,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,4.92,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.46,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.1,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,4.89,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.24,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.45,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.68,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.44,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,4.61,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,4.37,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.09,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,3.57,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.56,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,4.97,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.0,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,0,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,0,moderate,1
Haryana,2011,299053,1602000,5.36,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.51,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,5.38,Kharif,31.57967213114754,36.57680327868852,26.908360655737702,497.43,2348.21,62.538360655737705,2.16188524590164,0.4813594145870197,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0009676927700099,15.2011724898992,15.2011724898992,moderate,5.356909979167555,0.186674781523096,1,11,9.66844262295082,0,0.0016633506435314,74.35827674757789,74155.70189508196,68.27162725073907,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,1,2011_Kharif,North,Indo-Gangetic,148757933.79,31108.456740983605,0.0009676927680665157,1,moderate,1
Haryana,2011,299053,1602000,4.86,Rabi,20.24806603773585,28.97014150943396,13.265849056603772,62.17,3370.19,42.04721698113208,1.5315566037735848,0.4616095027552707,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0074249558106457,9.34669969543513,9.34669969543513,moderate,5.356909979167555,0.186674781523096,0,11,15.70429245283019,0,0.0002078895714137,166.44503201207513,68239.82967971699,31.011059253737983,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,2,2011_Rabi,North,Indo-Gangetic,18592125.01,2614.0754797169816,0.007424955691335291,0,moderate,2
Haryana,2011,299053,1602000,4.29,Rabi,20.24806603773585,28.97014150943396,13.265849056603772,62.17,3370.19,42.04721698113208,1.5315566037735848,0.4616095027552707,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0074249558106457,9.34669969543513,9.34669969543513,moderate,5.356909979167555,0.186674781523096,0,11,15.70429245283019,0,0.0002078895714137,166.44503201207513,68239.82967971699,31.011059253737983,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,2,2011_Rabi,North,Indo-Gangetic,18592125.01,2614.0754797169816,0.007424955691335291,0,moderate,2
Haryana,2011,299053,1602000,4.92,Rabi,20.24806603773585,28.97014150943396,13.265849056603772,62.17,3370.19,42.04721698113208,1.5315566037735848,0.4616095027552707,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0074249558106457,9.34669969543513,9.34669969543513,moderate,5.356909979167555,0.186674781523096,0,11,15.70429245283019,0,0.0002078895714137,166.44503201207513,68239.82967971699,31.011059253737983,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,2,2011_Rabi,North,Indo-Gangetic,18592125.01,2614.0754797169816,0.007424955691335291,0,moderate,2
Haryana,2011,299053,1602000,5.46,Rabi,20.24806603773585,28.97014150943396,13.265849056603772,62.17,3370.19,42.04721698113208,1.5315566037735848,0.4616095027552707,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.978346456692913,0.4464617884996306,0.0074249558106457,9.34669969543513,9.34669969543513,moderate,5.356909979167555,0.186674781523096,1,11,15.70429245283019,0,0.0002078895714137,166.44503201207513,68239.82967971699,31.011059253737983,2.005905511811023,0.1280186599617171,0.2695105946282412,3.7104292603745512,0.999999999432602,2,2011_Rabi,North,Indo-Gangetic,18592125.01,2614.0754797169816,0.007424955691335291,1,moderate,2
